ts, average131195ts, fastestz3, slowestz0
54392, 0.019065, 0.025022, 0.013826
54400, 0.019081, 0.025018, 0.013842
54408, 0.019078, 0.025033, 0.013840
54416, 0.019075, 0.025029, 0.013838
54424, 0.019072, 0.025026, 0.013836
54432, 0.019070, 0.025022, 0.013834
54440, 0.019067, 0.025018, 0.013832
54448, 0.019064, 0.025015, 0.013830
54456, 0.019061, 0.025011, 0.013828
54464, 0.019077, 0.025007, 0.013826
54472, 0.019074, 0.025004, 0.013842
54480, 0.019071, 0.025018, 0.013840
54488, 0.019068, 0.025015, 0.013838
54496, 0.019066, 0.025011, 0.013836
54504, 0.019063, 0.025007, 0.013834
54512, 0.019078, 0.025022, 0.013832
54520, 0.019076, 0.025018, 0.013830
54528, 0.019073, 0.025015, 0.013828
54536, 0.019070, 0.025011, 0.013826
54544, 0.019067, 0.025007, 0.013824
54552, 0.019064, 0.025004, 0.013822
54560, 0.019062, 0.025018, 0.013820
54568, 0.019059, 0.025015, 0.013818
54576, 0.019056, 0.025011, 0.013816
54584, 0.019053, 0.025026, 0.013814
54592, 0.019050, 0.025022, 0.013812
54600, 0.019048, 0.025018, 0.013828
54608, 0.019045, 0.025015, 0.013826
54616, 0.019042, 0.025011, 0.013824
54624, 0.019058, 0.025007, 0.013822
54632, 0.019055, 0.025022, 0.013820
54640, 0.019052, 0.025018, 0.013818
54648, 0.019067, 0.025015, 0.013816
54656, 0.019065, 0.025011, 0.013814
54664, 0.019062, 0.025007, 0.013830
54672, 0.019059, 0.025022, 0.013828
54680, 0.019056, 0.025018, 0.013826
54688, 0.019054, 0.025015, 0.013824
54696, 0.019051, 0.025011, 0.013822
54704, 0.019048, 0.025007, 0.013820
54712, 0.019045, 0.025004, 0.013836
54720, 0.019042, 0.025000, 0.013834
54728, 0.019040, 0.025015, 0.013832
54736, 0.019055, 0.025011, 0.013830
54744, 0.019052, 0.025007, 0.013828
54752, 0.019050, 0.025004, 0.013826
54760, 0.019047, 0.025000, 0.013824
54768, 0.019044, 0.024996, 0.013822
54776, 0.019041, 0.024993, 0.013820
54784, 0.019038, 0.024989, 0.013818
54792, 0.019036, 0.024985, 0.013816
54800, 0.019033, 0.024982, 0.013814
54808, 0.019048, 0.024978, 0.013830
54816, 0.019046, 0.024974, 0.013828
54824, 0.019043, 0.024989, 0.013826
54832, 0.019040, 0.025004, 0.013824
54840, 0.019037, 0.025000, 0.013822
54848, 0.019034, 0.024996, 0.013820
54856, 0.019032, 0.024993, 0.013818
54864, 0.019029, 0.024989, 0.013816
54872, 0.019026, 0.024985, 0.013814
54880, 0.019042, 0.025000, 0.013812
54888, 0.019039, 0.024996, 0.013810
54896, 0.019036, 0.024993, 0.013826
54904, 0.019033, 0.024989, 0.013824
54912, 0.019030, 0.024985, 0.013822
54920, 0.019028, 0.024982, 0.013820
54928, 0.019025, 0.024978, 0.013818
54936, 0.019022, 0.024993, 0.013816
54944, 0.019019, 0.024989, 0.013814
54952, 0.019017, 0.024985, 0.013812
54960, 0.019014, 0.024982, 0.013810
54968, 0.019011, 0.024978, 0.013808
54976, 0.019008, 0.024993, 0.013806
54984, 0.019024, 0.024989, 0.013804
54992, 0.019021, 0.024985, 0.013802
55000, 0.019018, 0.024982, 0.013800
55008, 0.019015, 0.024996, 0.013798
55016, 0.019013, 0.024993, 0.013796
55024, 0.019010, 0.025007, 0.013794
55032, 0.019007, 0.025004, 0.013810
55040, 0.019004, 0.025000, 0.013808
55048, 0.019002, 0.024996, 0.013806
55056, 0.018999, 0.024993, 0.013804
55064, 0.018996, 0.024989, 0.013802
55072, 0.018993, 0.025004, 0.013800
55080, 0.019009, 0.025000, 0.013798
55088, 0.019006, 0.024996, 0.013796
55096, 0.019003, 0.024993, 0.013794
55104, 0.019000, 0.024989, 0.013792
55112, 0.018998, 0.024985, 0.013790
55120, 0.018995, 0.025036, 0.013788
55128, 0.018992, 0.025033, 0.013786
55136, 0.018989, 0.025029, 0.013784
55144, 0.018987, 0.025025, 0.013782
55152, 0.018984, 0.025022, 0.013780
55160, 0.018981, 0.025018, 0.013778
55168, 0.018997, 0.025015, 0.013794
55176, 0.018994, 0.025011, 0.013792
55184, 0.018991, 0.025007, 0.013790
55192, 0.018988, 0.025004, 0.013788
55200, 0.018986, 0.025036, 0.013786
55208, 0.018983, 0.025033, 0.013784
55216, 0.018998, 0.025029, 0.013782
55224, 0.018995, 0.025025, 0.013780
55232, 0.018993, 0.025022, 0.013778
55240, 0.018990, 0.025018, 0.013776
55248, 0.018987, 0.025014, 0.013774
55256, 0.019002, 0.025047, 0.013772
55264, 0.019000, 0.025043, 0.013788
55272, 0.018997, 0.025040, 0.013786
55280, 0.018994, 0.025036, 0.013784
55288, 0.018991, 0.025033, 0.013782
55296, 0.018989, 0.025029, 0.013780
55304, 0.019004, 0.025025, 0.013796
55312, 0.019001, 0.025022, 0.013794
55320, 0.018999, 0.025018, 0.013792
55328, 0.018996, 0.025051, 0.013790
55336, 0.018993, 0.025047, 0.013788
55344, 0.018990, 0.025043, 0.013786
55352, 0.018988, 0.025040, 0.013785
55360, 0.018985, 0.025036, 0.013783
55368, 0.018982, 0.025033, 0.013781
55376, 0.018979, 0.025029, 0.013779
55384, 0.018995, 0.025025, 0.013777
55392, 0.018992, 0.025022, 0.013775
55400, 0.018989, 0.025018, 0.013773
55408, 0.018986, 0.025014, 0.013789
55416, 0.018984, 0.025047, 0.013787
55424, 0.018981, 0.025043, 0.013785
55432, 0.018978, 0.025040, 0.013783
55440, 0.018975, 0.025036, 0.013781
55448, 0.018973, 0.025032, 0.013779
55456, 0.018970, 0.025029, 0.013777
55464, 0.018967, 0.025025, 0.013775
55472, 0.018965, 0.025022, 0.013773
55480, 0.018962, 0.025018, 0.013771
55488, 0.018977, 0.025014, 0.013769
55496, 0.018974, 0.025011, 0.013767
55504, 0.018972, 0.025007, 0.013783
55512, 0.018969, 0.025004, 0.013781
55520, 0.018966, 0.025036, 0.013779
55528, 0.018963, 0.025032, 0.013777
55536, 0.018961, 0.025029, 0.013775
55544, 0.018976, 0.025025, 0.013773
55552, 0.018973, 0.025022, 0.013771
55560, 0.018970, 0.025018, 0.013769
55568, 0.018968, 0.025014, 0.013767
55576, 0.018965, 0.025011, 0.013765
55584, 0.018962, 0.025007, 0.013763
55592, 0.018960, 0.025004, 0.013761
55600, 0.018957, 0.025000, 0.013759
55608, 0.018954, 0.025032, 0.013775
55616, 0.018951, 0.025029, 0.013773
55624, 0.018949, 0.025025, 0.013771
55632, 0.018946, 0.025022, 0.013769
55640, 0.018943, 0.025018, 0.013767
55648, 0.018958, 0.025014, 0.013765
55656, 0.018956, 0.025011, 0.013763
55664, 0.018953, 0.025043, 0.013761
55672, 0.018968, 0.025040, 0.013759
55680, 0.018966, 0.025036, 0.013775
55688, 0.018963, 0.025032, 0.013773
55696, 0.018960, 0.025029, 0.013771
55704, 0.018957, 0.025025, 0.013769
55712, 0.018955, 0.025022, 0.013767
55720, 0.018952, 0.025018, 0.013765
55728, 0.018949, 0.025014, 0.013763
55736, 0.018946, 0.025011, 0.013761
55744, 0.018944, 0.025007, 0.013759
55752, 0.018941, 0.025004, 0.013757
55760, 0.018938, 0.025000, 0.013755
55768, 0.018936, 0.024996, 0.013753
55776, 0.018951, 0.025029, 0.013751
55784, 0.018948, 0.025025, 0.013749
55792, 0.018945, 0.025022, 0.013747
55800, 0.018943, 0.025018, 0.013746
55808, 0.018940, 0.025014, 0.013744
55816, 0.018937, 0.025011, 0.013742
55824, 0.018952, 0.025043, 0.013740
55832, 0.018950, 0.025039, 0.013738
55840, 0.018947, 0.025036, 0.013736
55848, 0.018944, 0.025032, 0.013752
55856, 0.018942, 0.025029, 0.013750
55864, 0.018939, 0.025025, 0.013748
55872, 0.018936, 0.025021, 0.013746
55880, 0.018933, 0.025018, 0.013744
55888, 0.018931, 0.025014, 0.013742
55896, 0.018928, 0.025011, 0.013740
55904, 0.018943, 0.025007, 0.013756
55912, 0.018940, 0.025004, 0.013754
55920, 0.018938, 0.025000, 0.013752
55928, 0.018935, 0.024996, 0.013750
55936, 0.018932, 0.024993, 0.013748
55944, 0.018930, 0.024989, 0.013746
55952, 0.018945, 0.025021, 0.013744
55960, 0.018942, 0.025018, 0.013742
55968, 0.018939, 0.025014, 0.013740
55976, 0.018937, 0.025011, 0.013738
55984, 0.018934, 0.025007, 0.013736
55992, 0.018931, 0.025004, 0.013734
56000, 0.018946, 0.025000, 0.013732
56008, 0.018944, 0.024996, 0.013730
56016, 0.018941, 0.024993, 0.013728
56024, 0.018938, 0.024989, 0.013726
56032, 0.018936, 0.025021, 0.013724
56040, 0.018933, 0.025018, 0.013722
56048, 0.018948, 0.025014, 0.013738
56056, 0.018945, 0.025011, 0.013736
56064, 0.018943, 0.025007, 0.013734
56072, 0.018940, 0.025004, 0.013732
56080, 0.018937, 0.025000, 0.013730
56088, 0.018935, 0.024996, 0.013728
56096, 0.018932, 0.024993, 0.013726
56104, 0.018929, 0.025025, 0.013725
56112, 0.018926, 0.025021, 0.013723
56120, 0.018924, 0.025018, 0.013721
56128, 0.018921, 0.025014, 0.013719
56136, 0.018936, 0.025011, 0.013717
56144, 0.018933, 0.025007, 0.013715
56152, 0.018931, 0.025004, 0.013713
56160, 0.018928, 0.025000, 0.013711
56168, 0.018925, 0.024996, 0.013709
56176, 0.018923, 0.024993, 0.013707
56184, 0.018920, 0.025025, 0.013723
56192, 0.018917, 0.025021, 0.013721
56200, 0.018915, 0.025018, 0.013719
56208, 0.018930, 0.025014, 0.013717
56216, 0.018927, 0.025011, 0.013715
56224, 0.018924, 0.025007, 0.013713
56232, 0.018922, 0.025004, 0.013711
56240, 0.018919, 0.025000, 0.013709
56248, 0.018916, 0.025032, 0.013707
56256, 0.018931, 0.025028, 0.013705
56264, 0.018929, 0.025025, 0.013721
56272, 0.018926, 0.025021, 0.013719
56280, 0.018923, 0.025018, 0.013717
56288, 0.018921, 0.025014, 0.013715
56296, 0.018918, 0.025011, 0.013713
56304, 0.018915, 0.025007, 0.013711
56312, 0.018912, 0.025004, 0.013709
56320, 0.018910, 0.025000, 0.013707
56328, 0.018907, 0.024996, 0.013705
56336, 0.018904, 0.024993, 0.013703
56344, 0.018919, 0.024989, 0.013702
56352, 0.018917, 0.024986, 0.013700
56360, 0.018914, 0.024982, 0.013698
56368, 0.018911, 0.024979, 0.013696
56376, 0.018909, 0.024975, 0.013694
56384, 0.018906, 0.025007, 0.013710
56392, 0.018903, 0.025004, 0.013708
56400, 0.018901, 0.025000, 0.013706
56408, 0.018916, 0.024996, 0.013704
56416, 0.018913, 0.024993, 0.013702
56424, 0.018910, 0.024989, 0.013700
56432, 0.018908, 0.024986, 0.013698
56440, 0.018905, 0.024982, 0.013696
56448, 0.018902, 0.024979, 0.013712
56456, 0.018900, 0.024975, 0.013710
56464, 0.018915, 0.024972, 0.013708
56472, 0.018912, 0.025004, 0.013706
56480, 0.018909, 0.025000, 0.013704
56488, 0.018907, 0.024996, 0.013702
56496, 0.018904, 0.024993, 0.013700
56504, 0.018901, 0.024989, 0.013698
56512, 0.018899, 0.024986, 0.013696
56520, 0.018896, 0.024982, 0.013694
56528, 0.018893, 0.024979, 0.013692
56536, 0.018891, 0.024975, 0.013690
56544, 0.018906, 0.025007, 0.013688
56552, 0.018903, 0.025004, 0.013687
56560, 0.018900, 0.025000, 0.013685
56568, 0.018898, 0.024996, 0.013683
56576, 0.018895, 0.025028, 0.013681
56584, 0.018892, 0.025025, 0.013679
56592, 0.018907, 0.025021, 0.013677
56600, 0.018905, 0.025018, 0.013675
56608, 0.018902, 0.025014, 0.013673
56616, 0.018899, 0.025028, 0.013689
56624, 0.018897, 0.025025, 0.013687
56632, 0.018894, 0.025021, 0.013685
56640, 0.018891, 0.025035, 0.013683
56648, 0.018889, 0.025032, 0.013681
56656, 0.018886, 0.025028, 0.013679
56664, 0.018883, 0.025025, 0.013677
56672, 0.018881, 0.025021, 0.013675
56680, 0.018896, 0.025018, 0.013673
56688, 0.018893, 0.025032, 0.013671
56696, 0.018890, 0.025028, 0.013669
56704, 0.018888, 0.025025, 0.013667
56712, 0.018885, 0.025021, 0.013683
56720, 0.018882, 0.025018, 0.013681
56728, 0.018880, 0.025032, 0.013679
56736, 0.018895, 0.025028, 0.013677
56744, 0.018892, 0.025025, 0.013675
56752, 0.018889, 0.025021, 0.013674
56760, 0.018887, 0.025035, 0.013672
56768, 0.018884, 0.025032, 0.013687
56776, 0.018899, 0.025028, 0.013685
56784, 0.018896, 0.025025, 0.013683
56792, 0.018894, 0.025021, 0.013682
56800, 0.018891, 0.025018, 0.013680
56808, 0.018888, 0.025014, 0.013678
56816, 0.018886, 0.025028, 0.013676
56824, 0.018883, 0.025025, 0.013674
56832, 0.018880, 0.025021, 0.013672
56840, 0.018878, 0.025018, 0.013670
56848, 0.018875, 0.025032, 0.013668
56856, 0.018890, 0.025028, 0.013684
56864, 0.018887, 0.025025, 0.013682
56872, 0.018885, 0.025021, 0.013680
56880, 0.018882, 0.025018, 0.013678
56888, 0.018879, 0.025014, 0.013676
56896, 0.018877, 0.025011, 0.013674
56904, 0.018874, 0.025025, 0.013672
56912, 0.018871, 0.025021, 0.013670
56920, 0.018869, 0.025018, 0.013668
56928, 0.018866, 0.025014, 0.013684
56936, 0.018863, 0.025011, 0.013682
56944, 0.018861, 0.025007, 0.013680
56952, 0.018876, 0.025021, 0.013678
56960, 0.018873, 0.025018, 0.013676
56968, 0.018870, 0.025014, 0.013674
56976, 0.018868, 0.025011, 0.013672
56984, 0.018865, 0.025025, 0.013671
56992, 0.018862, 0.025021, 0.013669
57000, 0.018860, 0.025018, 0.013667
57008, 0.018857, 0.025014, 0.013665
57016, 0.018854, 0.025011, 0.013663
57024, 0.018852, 0.025007, 0.013661
57032, 0.018849, 0.025004, 0.013677
57040, 0.018846, 0.025000, 0.013675
57048, 0.018844, 0.024996, 0.013673
57056, 0.018859, 0.024993, 0.013671
57064, 0.018856, 0.024989, 0.013669
57072, 0.018853, 0.025004, 0.013667
57080, 0.018851, 0.025000, 0.013665
57088, 0.018848, 0.025014, 0.013663
57096, 0.018845, 0.025011, 0.013661
57104, 0.018843, 0.025007, 0.013659
57112, 0.018840, 0.025004, 0.013657
57120, 0.018855, 0.025000, 0.013655
57128, 0.018852, 0.024996, 0.013671
57136, 0.018850, 0.024993, 0.013669
57144, 0.018847, 0.024990, 0.013667
57152, 0.018844, 0.025003, 0.013665
57160, 0.018842, 0.025000, 0.013663
57168, 0.018839, 0.024997, 0.013661
57176, 0.018854, 0.024993, 0.013660
57184, 0.018851, 0.024990, 0.013658
57192, 0.018849, 0.024986, 0.013656
57200, 0.018846, 0.024983, 0.013654
57208, 0.018844, 0.024979, 0.013652
57216, 0.018841, 0.024976, 0.013650
57224, 0.018838, 0.024972, 0.013648
57232, 0.018836, 0.024969, 0.013664
57240, 0.018833, 0.024965, 0.013662
57248, 0.018830, 0.024979, 0.013660
57256, 0.018828, 0.024976, 0.013658
57264, 0.018825, 0.024972, 0.013656
57272, 0.018822, 0.024969, 0.013654
57280, 0.018837, 0.024983, 0.013652
57288, 0.018835, 0.024997, 0.013650
57296, 0.018832, 0.024993, 0.013648
57304, 0.018829, 0.024990, 0.013647
57312, 0.018827, 0.024986, 0.013645
57320, 0.018824, 0.025000, 0.013660
57328, 0.018822, 0.024997, 0.013658
57336, 0.018836, 0.024993, 0.013656
57344, 0.018834, 0.024990, 0.013654
57352, 0.018831, 0.024986, 0.013653
57360, 0.018828, 0.024983, 0.013651
57368, 0.018826, 0.024979, 0.013649
57376, 0.018823, 0.024976, 0.013647
57384, 0.018821, 0.024990, 0.013662
57392, 0.018818, 0.024986, 0.013660
57400, 0.018815, 0.024983, 0.013659
57408, 0.018813, 0.024979, 0.013657
57416, 0.018810, 0.024976, 0.013655
57424, 0.018825, 0.024990, 0.013653
57432, 0.018822, 0.024986, 0.013651
57440, 0.018820, 0.024983, 0.013649
57448, 0.018817, 0.024979, 0.013647
57456, 0.018814, 0.024993, 0.013645
57464, 0.018812, 0.024990, 0.013643
57472, 0.018809, 0.024986, 0.013641
57480, 0.018824, 0.024983, 0.013640
57488, 0.018821, 0.024979, 0.013638
57496, 0.018819, 0.024976, 0.013636
57504, 0.018816, 0.024972, 0.013634
57512, 0.018813, 0.024969, 0.013632
57520, 0.018811, 0.024965, 0.013647
57528, 0.018808, 0.024979, 0.013646
57536, 0.018806, 0.024976, 0.013644
57544, 0.018803, 0.024972, 0.013642
57552, 0.018818, 0.024969, 0.013640
57560, 0.018815, 0.024965, 0.013638
57568, 0.018813, 0.024962, 0.013636
57576, 0.018810, 0.024958, 0.013634
57584, 0.018807, 0.024955, 0.013632
57592, 0.018805, 0.024969, 0.013630
57600, 0.018802, 0.024965, 0.013628
57608, 0.018799, 0.024962, 0.013627
57616, 0.018814, 0.024958, 0.013625
57624, 0.018812, 0.024955, 0.013623
57632, 0.018809, 0.024951, 0.013621
57640, 0.018806, 0.024965, 0.013636
57648, 0.018804, 0.024962, 0.013634
57656, 0.018801, 0.024958, 0.013633
57664, 0.018799, 0.024955, 0.013631
57672, 0.018813, 0.024969, 0.013629
57680, 0.018811, 0.024965, 0.013627
57688, 0.018808, 0.024962, 0.013625
57696, 0.018805, 0.024976, 0.013623
57704, 0.018803, 0.024972, 0.013621
57712, 0.018818, 0.024969, 0.013619
57720, 0.018815, 0.024965, 0.013617
57728, 0.018812, 0.024962, 0.013616
57736, 0.018810, 0.024976, 0.013614
57744, 0.018807, 0.024972, 0.013612
57752, 0.018805, 0.024969, 0.013610
57760, 0.018802, 0.024965, 0.013608
57768, 0.018799, 0.024962, 0.013623
57776, 0.018797, 0.024958, 0.013622
57784, 0.018794, 0.024972, 0.013620
57792, 0.018792, 0.024969, 0.013618
57800, 0.018806, 0.024965, 0.013616
57808, 0.018804, 0.024979, 0.013614
57816, 0.018801, 0.024976, 0.013612
57824, 0.018798, 0.024972, 0.013610
57832, 0.018796, 0.024969, 0.013608
57840, 0.018793, 0.024965, 0.013607
57848, 0.018791, 0.024962, 0.013605
57856, 0.018788, 0.024959, 0.013603
57864, 0.018785, 0.024972, 0.013601
57872, 0.018783, 0.024969, 0.013599
57880, 0.018780, 0.024965, 0.013597
57888, 0.018795, 0.024962, 0.013612
57896, 0.018792, 0.024976, 0.013611
57904, 0.018790, 0.024972, 0.013609
57912, 0.018787, 0.024969, 0.013607
57920, 0.018785, 0.024965, 0.013605
57928, 0.018782, 0.024962, 0.013603
57936, 0.018779, 0.024959, 0.013601
57944, 0.018777, 0.024955, 0.013599
57952, 0.018791, 0.024969, 0.013597
57960, 0.018789, 0.024965, 0.013596
57968, 0.018786, 0.024962, 0.013594
57976, 0.018784, 0.024976, 0.013609
57984, 0.018781, 0.024972, 0.013607
57992, 0.018778, 0.024969, 0.013605
58000, 0.018776, 0.024966, 0.013603
58008, 0.018773, 0.024962, 0.013602
58016, 0.018771, 0.024976, 0.013600
58024, 0.018768, 0.024972, 0.013598
58032, 0.018783, 0.024969, 0.013596
58040, 0.018780, 0.024966, 0.013594
58048, 0.018778, 0.024962, 0.013592
58056, 0.018775, 0.024959, 0.013590
58064, 0.018772, 0.024955, 0.013606
58072, 0.018770, 0.024969, 0.013604
58080, 0.018767, 0.024966, 0.013602
58088, 0.018782, 0.024962, 0.013600
58096, 0.018779, 0.024959, 0.013598
58104, 0.018777, 0.024955, 0.013596
58112, 0.018774, 0.024952, 0.013594
58120, 0.018772, 0.024948, 0.013593
58128, 0.018769, 0.024962, 0.013591
58136, 0.018784, 0.024959, 0.013589
58144, 0.018781, 0.024955, 0.013587
58152, 0.018778, 0.024969, 0.013602
58160, 0.018776, 0.024966, 0.013600
58168, 0.018790, 0.024962, 0.013599
58176, 0.018788, 0.024959, 0.013597
58184, 0.018785, 0.024955, 0.013595
58192, 0.018783, 0.024952, 0.013593
58200, 0.018780, 0.024948, 0.013591
58208, 0.018777, 0.024945, 0.013589
58216, 0.018775, 0.024942, 0.013587
58224, 0.018772, 0.024955, 0.013585
58232, 0.018770, 0.024952, 0.013584
58240, 0.018767, 0.024948, 0.013582
58248, 0.018765, 0.024945, 0.013580
58256, 0.018779, 0.024942, 0.013578
58264, 0.018777, 0.024938, 0.013576
58272, 0.018774, 0.024952, 0.013591
58280, 0.018771, 0.024949, 0.013590
58288, 0.018769, 0.024945, 0.013588
58296, 0.018766, 0.024942, 0.013586
58304, 0.018764, 0.024938, 0.013584
58312, 0.018761, 0.024952, 0.013582
58320, 0.018759, 0.024949, 0.013580
58328, 0.018773, 0.024945, 0.013596
58336, 0.018771, 0.024942, 0.013594
58344, 0.018768, 0.024955, 0.013592
58352, 0.018765, 0.024952, 0.013590
58360, 0.018763, 0.024949, 0.013588
58368, 0.018760, 0.024962, 0.013586
58376, 0.018758, 0.024959, 0.013584
58384, 0.018755, 0.024955, 0.013582
58392, 0.018753, 0.024952, 0.013581
58400, 0.018750, 0.024949, 0.013579
58408, 0.018747, 0.024945, 0.013577
58416, 0.018762, 0.024942, 0.013575
58424, 0.018759, 0.024955, 0.013573
58432, 0.018757, 0.024952, 0.013588
58440, 0.018754, 0.024949, 0.013587
58448, 0.018752, 0.024945, 0.013585
58456, 0.018749, 0.024942, 0.013583
58464, 0.018747, 0.024938, 0.013598
58472, 0.018761, 0.024952, 0.013596
58480, 0.018759, 0.024949, 0.013594
58488, 0.018756, 0.024945, 0.013593
58496, 0.018753, 0.024942, 0.013591
58504, 0.018751, 0.024938, 0.013589
58512, 0.018748, 0.024952, 0.013587
58520, 0.018746, 0.024949, 0.013585
58528, 0.018743, 0.024945, 0.013583
58536, 0.018741, 0.024942, 0.013581
58544, 0.018738, 0.024939, 0.013580
58552, 0.018753, 0.024935, 0.013578
58560, 0.018750, 0.024932, 0.013593
58568, 0.018747, 0.024928, 0.013591
58576, 0.018745, 0.024925, 0.013589
58584, 0.018742, 0.024939, 0.013587
58592, 0.018740, 0.024935, 0.013585
58600, 0.018737, 0.024932, 0.013584
58608, 0.018735, 0.024928, 0.013582
58616, 0.018749, 0.024925, 0.013580
58624, 0.018747, 0.024922, 0.013578
58632, 0.018744, 0.024935, 0.013576
58640, 0.018741, 0.024932, 0.013574
58648, 0.018739, 0.024945, 0.013590
58656, 0.018736, 0.024942, 0.013588
58664, 0.018734, 0.024939, 0.013586
58672, 0.018731, 0.024935, 0.013584
58680, 0.018729, 0.024932, 0.013582
58688, 0.018726, 0.024928, 0.013580
58696, 0.018741, 0.024925, 0.013578
58704, 0.018738, 0.024922, 0.013577
58712, 0.018736, 0.024918, 0.013575
58720, 0.018733, 0.024915, 0.013573
58728, 0.018730, 0.024911, 0.013588
58736, 0.018728, 0.024908, 0.013586
58744, 0.018725, 0.024922, 0.013584
58752, 0.018740, 0.024918, 0.013583
58760, 0.018737, 0.024915, 0.013581
58768, 0.018735, 0.024912, 0.013579
58776, 0.018732, 0.024908, 0.013577
58784, 0.018730, 0.024905, 0.013575
58792, 0.018727, 0.024901, 0.013573
58800, 0.018724, 0.024898, 0.013571
58808, 0.018722, 0.024912, 0.013570
58816, 0.018736, 0.024908, 0.013585
58824, 0.018734, 0.024905, 0.013583
58832, 0.018731, 0.024901, 0.013581
58840, 0.018729, 0.024915, 0.013579
58848, 0.018726, 0.024912, 0.013577
58856, 0.018724, 0.024908, 0.013576
58864, 0.018721, 0.024905, 0.013574
58872, 0.018719, 0.024901, 0.013572
58880, 0.018733, 0.024898, 0.013570
58888, 0.018730, 0.024912, 0.013568
58896, 0.018728, 0.024908, 0.013566
58904, 0.018725, 0.024905, 0.013564
58912, 0.018723, 0.024902, 0.013563
58920, 0.018720, 0.024915, 0.013578
58928, 0.018718, 0.024929, 0.013576
58936, 0.018715, 0.024925, 0.013574
58944, 0.018730, 0.024922, 0.013572
58952, 0.018727, 0.024919, 0.013570
58960, 0.018725, 0.024915, 0.013569
58968, 0.018722, 0.024912, 0.013567
58976, 0.018719, 0.024908, 0.013565
58984, 0.018717, 0.024922, 0.013580
58992, 0.018714, 0.024919, 0.013578
59000, 0.018712, 0.024915, 0.013576
59008, 0.018709, 0.024912, 0.013574
59016, 0.018707, 0.024908, 0.013573
59024, 0.018721, 0.024905, 0.013571
59032, 0.018719, 0.024902, 0.013569
59040, 0.018716, 0.024898, 0.013567
59048, 0.018714, 0.024895, 0.013565
59056, 0.018711, 0.024909, 0.013563
59064, 0.018709, 0.024905, 0.013562
59072, 0.018706, 0.024902, 0.013560
59080, 0.018703, 0.024898, 0.013558
59088, 0.018701, 0.024895, 0.013556
59096, 0.018698, 0.024892, 0.013554
59104, 0.018696, 0.024905, 0.013569
59112, 0.018710, 0.024919, 0.013567
59120, 0.018708, 0.024915, 0.013566
59128, 0.018705, 0.024912, 0.013564
59136, 0.018703, 0.024909, 0.013562
59144, 0.018700, 0.024939, 0.013560
59152, 0.018698, 0.024936, 0.013558
59160, 0.018695, 0.024932, 0.013556
59168, 0.018693, 0.024929, 0.013555
59176, 0.018690, 0.024926, 0.013553
59184, 0.018687, 0.024922, 0.013551
59192, 0.018685, 0.024919, 0.013549
59200, 0.018682, 0.024916, 0.013547
59208, 0.018697, 0.024929, 0.013562
59216, 0.018694, 0.024926, 0.013561
59224, 0.018692, 0.024922, 0.013559
59232, 0.018689, 0.024919, 0.013557
59240, 0.018687, 0.024916, 0.013555
59248, 0.018684, 0.024912, 0.013553
59256, 0.018682, 0.024909, 0.013551
59264, 0.018679, 0.024906, 0.013550
59272, 0.018677, 0.024902, 0.013548
59280, 0.018691, 0.024916, 0.013546
59288, 0.018688, 0.024929, 0.013561
59296, 0.018686, 0.024926, 0.013559
59304, 0.018683, 0.024922, 0.013557
59312, 0.018681, 0.024919, 0.013555
59320, 0.018678, 0.024916, 0.013554
59328, 0.018676, 0.024929, 0.013552
59336, 0.018673, 0.024926, 0.013550
59344, 0.018671, 0.024922, 0.013548
59352, 0.018668, 0.024919, 0.013546
59360, 0.018666, 0.024916, 0.013544
59368, 0.018680, 0.024912, 0.013543
59376, 0.018678, 0.024909, 0.013558
59384, 0.018675, 0.024906, 0.013556
59392, 0.018673, 0.024919, 0.013554
59400, 0.018670, 0.024916, 0.013552
59408, 0.018668, 0.024912, 0.013550
59416, 0.018665, 0.024926, 0.013549
59424, 0.018662, 0.024923, 0.013547
59432, 0.018660, 0.024919, 0.013545
59440, 0.018674, 0.024916, 0.013543
59448, 0.018672, 0.024929, 0.013541
59456, 0.018669, 0.024926, 0.013539
59464, 0.018667, 0.024923, 0.013538
59472, 0.018664, 0.024919, 0.013536
59480, 0.018662, 0.024916, 0.013534
59488, 0.018659, 0.024913, 0.013549
59496, 0.018657, 0.024909, 0.013547
59504, 0.018654, 0.024923, 0.013545
59512, 0.018652, 0.024919, 0.013543
59520, 0.018666, 0.024916, 0.013542
59528, 0.018663, 0.024913, 0.013540
59536, 0.018661, 0.024926, 0.013538
59544, 0.018658, 0.024923, 0.013536
59552, 0.018656, 0.024919, 0.013534
59560, 0.018653, 0.024916, 0.013533
59568, 0.018651, 0.024913, 0.013548
59576, 0.018648, 0.024909, 0.013546
59584, 0.018646, 0.024906, 0.013544
59592, 0.018660, 0.024919, 0.013542
59600, 0.018658, 0.024916, 0.013540
59608, 0.018655, 0.024913, 0.013538
59616, 0.018653, 0.024909, 0.013537
59624, 0.018650, 0.024923, 0.013535
59632, 0.018648, 0.024920, 0.013533
59640, 0.018645, 0.024916, 0.013531
59648, 0.018643, 0.024913, 0.013529
59656, 0.018640, 0.024909, 0.013528
59664, 0.018638, 0.024923, 0.013543
59672, 0.018635, 0.024920, 0.013541
59680, 0.018649, 0.024916, 0.013539
59688, 0.018647, 0.024913, 0.013537
59696, 0.018644, 0.024926, 0.013535
59704, 0.018642, 0.024923, 0.013533
