ts, average131195ts, fastestz3, slowestz0
78712, 1369, 1839, 968
78720, 1369, 1839, 968
78728, 1369, 1839, 968
78736, 1369, 1839, 968
78744, 1369, 1840, 968
78752, 1370, 1840, 968
78760, 1370, 1840, 968
78768, 1370, 1840, 968
78776, 1370, 1840, 968
78784, 1370, 1840, 968
78792, 1370, 1840, 968
78800, 1370, 1840, 968
78808, 1370, 1840, 968
78816, 1370, 1840, 968
78824, 1370, 1840, 968
78832, 1371, 1840, 968
78840, 1371, 1841, 968
78848, 1371, 1841, 968
78856, 1371, 1841, 968
78864, 1371, 1841, 968
78872, 1371, 1841, 968
78880, 1371, 1841, 968
78888, 1371, 1841, 968
78896, 1372, 1842, 968
78904, 1372, 1842, 968
78912, 1372, 1842, 968
78920, 1372, 1842, 968
78928, 1372, 1842, 968
78936, 1372, 1842, 968
78944, 1372, 1843, 968
78952, 1372, 1843, 968
78960, 1372, 1843, 968
78968, 1372, 1843, 968
78976, 1372, 1843, 968
78984, 1372, 1843, 968
78992, 1372, 1843, 968
79000, 1372, 1843, 968
79008, 1373, 1844, 968
79016, 1373, 1844, 968
79024, 1373, 1844, 968
79032, 1373, 1844, 969
79040, 1373, 1844, 969
79048, 1373, 1844, 969
79056, 1373, 1844, 969
79064, 1373, 1844, 969
79072, 1373, 1844, 969
79080, 1373, 1844, 969
79088, 1374, 1845, 969
79096, 1374, 1845, 969
79104, 1374, 1845, 969
79112, 1374, 1845, 969
79120, 1374, 1845, 969
79128, 1374, 1845, 969
79136, 1374, 1845, 969
79144, 1374, 1845, 969
79152, 1374, 1845, 969
79160, 1374, 1845, 969
79168, 1374, 1846, 969
79176, 1374, 1846, 969
79184, 1374, 1846, 969
79192, 1374, 1846, 969
79200, 1374, 1846, 969
79208, 1375, 1847, 970
79216, 1375, 1847, 970
79224, 1375, 1847, 970
79232, 1375, 1847, 970
79240, 1375, 1847, 970
79248, 1375, 1847, 970
79256, 1375, 1847, 970
79264, 1376, 1847, 970
79272, 1376, 1847, 970
79280, 1376, 1847, 970
79288, 1376, 1848, 970
79296, 1376, 1848, 970
79304, 1376, 1848, 970
79312, 1376, 1848, 970
79320, 1376, 1848, 970
79328, 1376, 1848, 970
79336, 1376, 1848, 970
79344, 1376, 1848, 970
79352, 1376, 1849, 970
79360, 1376, 1849, 970
79368, 1376, 1849, 970
79376, 1376, 1849, 970
79384, 1376, 1849, 970
79392, 1376, 1849, 970
79400, 1376, 1849, 970
79408, 1376, 1849, 970
79416, 1377, 1850, 970
79424, 1377, 1850, 970
79432, 1377, 1850, 970
79440, 1377, 1850, 970
79448, 1377, 1850, 970
79456, 1377, 1850, 970
79464, 1377, 1850, 970
79472, 1377, 1850, 970
79480, 1377, 1850, 970
79488, 1378, 1850, 970
79496, 1378, 1850, 970
79504, 1378, 1850, 971
79512, 1378, 1850, 971
79520, 1378, 1851, 971
79528, 1378, 1851, 971
79536, 1378, 1851, 971
79544, 1378, 1851, 971
79552, 1379, 1851, 971
79560, 1379, 1851, 971
79568, 1379, 1852, 971
79576, 1379, 1852, 971
79584, 1379, 1852, 971
79592, 1379, 1852, 971
79600, 1379, 1852, 971
79608, 1379, 1852, 971
79616, 1379, 1852, 971
79624, 1380, 1853, 971
79632, 1380, 1853, 971
79640, 1380, 1853, 971
79648, 1380, 1853, 972
79656, 1380, 1853, 972
79664, 1380, 1853, 972
79672, 1380, 1853, 972
79680, 1380, 1853, 972
79688, 1380, 1854, 972
79696, 1380, 1854, 972
79704, 1380, 1854, 972
79712, 1381, 1854, 972
79720, 1381, 1854, 972
79728, 1381, 1854, 972
79736, 1381, 1854, 972
79744, 1381, 1854, 972
79752, 1381, 1854, 972
79760, 1381, 1855, 972
79768, 1381, 1855, 972
79776, 1381, 1855, 972
79784, 1382, 1855, 972
79792, 1382, 1855, 972
79800, 1382, 1855, 972
79808, 1382, 1855, 972
79816, 1382, 1855, 972
79824, 1382, 1855, 972
79832, 1382, 1855, 973
79840, 1382, 1855, 973
79848, 1383, 1855, 973
79856, 1383, 1855, 973
79864, 1383, 1856, 973
79872, 1383, 1856, 973
79880, 1383, 1856, 973
79888, 1383, 1856, 973
79896, 1383, 1856, 973
79904, 1383, 1856, 973
79912, 1384, 1856, 973
79920, 1384, 1856, 973
79928, 1384, 1856, 973
79936, 1384, 1857, 973
79944, 1384, 1857, 973
79952, 1384, 1857, 973
79960, 1384, 1857, 973
79968, 1385, 1857, 973
79976, 1385, 1857, 973
79984, 1385, 1858, 974
79992, 1385, 1858, 974
80000, 1385, 1858, 974
80008, 1385, 1858, 974
80016, 1385, 1858, 974
80024, 1385, 1859, 974
80032, 1385, 1859, 974
80040, 1385, 1859, 974
80048, 1386, 1859, 974
80056, 1386, 1859, 974
80064, 1386, 1859, 974
80072, 1386, 1859, 974
80080, 1386, 1860, 974
80088, 1386, 1860, 974
80096, 1386, 1860, 974
80104, 1386, 1860, 974
80112, 1386, 1860, 974
80120, 1387, 1860, 974
80128, 1387, 1860, 974
80136, 1387, 1860, 974
80144, 1387, 1860, 974
80152, 1387, 1860, 974
80160, 1387, 1860, 974
80168, 1387, 1861, 974
80176, 1388, 1861, 974
80184, 1388, 1861, 974
80192, 1388, 1861, 974
80200, 1388, 1861, 974
80208, 1388, 1861, 975
80216, 1388, 1861, 975
80224, 1388, 1862, 975
80232, 1388, 1862, 975
80240, 1388, 1862, 975
80248, 1388, 1862, 975
80256, 1389, 1862, 975
80264, 1389, 1862, 975
80272, 1389, 1862, 975
80280, 1389, 1862, 975
80288, 1390, 1862, 975
80296, 1390, 1862, 975
80304, 1390, 1862, 975
80312, 1390, 1863, 975
80320, 1390, 1863, 975
80328, 1390, 1863, 975
80336, 1390, 1863, 975
80344, 1390, 1863, 975
80352, 1390, 1863, 975
80360, 1390, 1863, 975
80368, 1390, 1863, 975
80376, 1390, 1863, 975
80384, 1391, 1864, 975
80392, 1391, 1864, 975
80400, 1391, 1864, 975
80408, 1391, 1864, 975
80416, 1391, 1864, 975
80424, 1391, 1864, 975
80432, 1391, 1865, 975
80440, 1391, 1865, 975
80448, 1391, 1865, 975
80456, 1391, 1865, 976
80464, 1391, 1865, 976
80472, 1391, 1865, 976
80480, 1391, 1865, 976
80488, 1391, 1865, 976
80496, 1392, 1865, 976
80504, 1392, 1865, 976
80512, 1392, 1866, 976
80520, 1392, 1866, 976
80528, 1392, 1866, 976
80536, 1392, 1866, 976
80544, 1392, 1866, 976
80552, 1393, 1866, 976
80560, 1393, 1866, 976
80568, 1393, 1867, 976
80576, 1393, 1867, 976
80584, 1393, 1867, 976
80592, 1393, 1867, 976
80600, 1393, 1867, 977
80608, 1393, 1867, 977
80616, 1393, 1867, 977
80624, 1393, 1867, 977
80632, 1393, 1867, 977
80640, 1394, 1867, 977
80648, 1394, 1867, 977
80656, 1394, 1868, 977
80664, 1394, 1868, 977
80672, 1394, 1868, 977
80680, 1394, 1868, 977
80688, 1394, 1868, 977
80696, 1394, 1868, 977
80704, 1394, 1868, 977
80712, 1394, 1868, 978
80720, 1395, 1868, 978
80728, 1395, 1869, 978
80736, 1395, 1869, 978
80744, 1395, 1869, 978
80752, 1395, 1869, 978
80760, 1395, 1869, 978
80768, 1395, 1869, 978
80776, 1395, 1869, 978
80784, 1395, 1869, 978
80792, 1395, 1869, 978
80800, 1395, 1869, 978
80808, 1395, 1869, 978
80816, 1396, 1870, 978
80824, 1396, 1870, 978
80832, 1396, 1870, 978
80840, 1396, 1870, 978
80848, 1396, 1870, 978
80856, 1396, 1870, 978
80864, 1396, 1870, 978
80872, 1396, 1870, 978
80880, 1396, 1870, 978
80888, 1397, 1870, 978
80896, 1397, 1871, 978
80904, 1397, 1871, 978
80912, 1397, 1871, 978
80920, 1397, 1871, 978
80928, 1397, 1871, 978
80936, 1397, 1871, 979
80944, 1397, 1871, 979
80952, 1397, 1871, 979
80960, 1397, 1871, 979
80968, 1397, 1871, 979
80976, 1397, 1871, 979
80984, 1397, 1871, 979
80992, 1397, 1871, 979
81000, 1397, 1871, 979
81008, 1398, 1871, 979
81016, 1398, 1871, 979
81024, 1398, 1872, 979
81032, 1399, 1872, 979
81040, 1399, 1872, 979
81048, 1399, 1872, 979
81056, 1399, 1872, 979
81064, 1399, 1872, 979
81072, 1399, 1872, 979
81080, 1399, 1872, 979
81088, 1399, 1872, 979
81096, 1399, 1873, 979
81104, 1399, 1873, 980
81112, 1400, 1873, 980
81120, 1400, 1873, 980
81128, 1400, 1873, 980
81136, 1400, 1873, 980
81144, 1400, 1873, 980
81152, 1400, 1873, 980
81160, 1400, 1873, 980
81168, 1400, 1874, 980
81176, 1400, 1874, 980
81184, 1400, 1874, 980
81192, 1400, 1874, 980
81200, 1400, 1874, 980
81208, 1400, 1874, 980
81216, 1401, 1874, 980
81224, 1401, 1874, 980
81232, 1401, 1874, 980
81240, 1401, 1874, 980
81248, 1401, 1874, 980
81256, 1401, 1874, 980
81264, 1401, 1875, 980
81272, 1401, 1875, 980
81280, 1402, 1875, 980
81288, 1402, 1875, 980
81296, 1402, 1875, 981
81304, 1402, 1875, 981
81312, 1402, 1876, 981
81320, 1402, 1876, 981
81328, 1402, 1876, 981
81336, 1402, 1876, 981
81344, 1402, 1876, 981
81352, 1403, 1877, 981
81360, 1403, 1877, 981
81368, 1403, 1877, 981
81376, 1403, 1877, 981
81384, 1403, 1878, 981
81392, 1403, 1878, 981
81400, 1403, 1878, 981
81408, 1403, 1878, 981
81416, 1403, 1878, 981
81424, 1403, 1878, 981
81432, 1403, 1878, 981
81440, 1404, 1878, 981
81448, 1404, 1878, 982
81456, 1404, 1878, 982
81464, 1404, 1878, 982
81472, 1404, 1878, 982
81480, 1404, 1878, 982
81488, 1404, 1879, 982
81496, 1404, 1879, 982
81504, 1404, 1879, 982
81512, 1404, 1879, 982
81520, 1404, 1879, 982
81528, 1405, 1880, 982
81536, 1405, 1880, 982
81544, 1405, 1880, 982
81552, 1405, 1880, 982
81560, 1405, 1880, 982
81568, 1405, 1880, 982
81576, 1405, 1880, 982
81584, 1405, 1880, 982
81592, 1405, 1880, 983
81600, 1406, 1880, 983
81608, 1406, 1880, 983
81616, 1406, 1880, 983
81624, 1406, 1880, 983
81632, 1406, 1880, 983
81640, 1406, 1881, 983
81648, 1406, 1881, 983
81656, 1406, 1881, 983
81664, 1406, 1881, 983
81672, 1407, 1882, 983
81680, 1407, 1882, 983
81688, 1407, 1882, 983
81696, 1407, 1882, 983
81704, 1407, 1882, 983
81712, 1407, 1882, 983
81720, 1407, 1882, 983
81728, 1407, 1882, 983
81736, 1408, 1883, 983
81744, 1408, 1883, 983
81752, 1408, 1883, 983
81760, 1408, 1883, 983
81768, 1408, 1883, 983
81776, 1408, 1883, 983
81784, 1408, 1883, 983
81792, 1408, 1883, 983
81800, 1408, 1884, 983
81808, 1408, 1884, 983
81816, 1408, 1884, 983
81824, 1408, 1885, 983
81832, 1408, 1885, 983
81840, 1409, 1885, 984
81848, 1409, 1885, 984
81856, 1409, 1885, 984
81864, 1409, 1885, 984
81872, 1409, 1885, 984
81880, 1409, 1885, 984
81888, 1409, 1885, 984
81896, 1409, 1885, 984
81904, 1409, 1885, 984
81912, 1409, 1885, 985
81920, 1409, 1885, 985
81928, 1409, 1885, 985
81936, 1410, 1886, 985
81944, 1410, 1886, 985
81952, 1410, 1886, 985
81960, 1410, 1886, 985
81968, 1410, 1886, 985
81976, 1410, 1887, 985
81984, 1410, 1887, 985
81992, 1410, 1887, 985
82000, 1410, 1887, 985
82008, 1410, 1887, 985
82016, 1410, 1887, 985
82024, 1410, 1887, 985
82032, 1410, 1887, 985
82040, 1411, 1887, 985
82048, 1411, 1888, 985
82056, 1411, 1888, 985
82064, 1411, 1888, 985
82072, 1411, 1888, 985
82080, 1411, 1888, 985
82088, 1411, 1888, 985
82096, 1411, 1888, 985
82104, 1411, 1889, 986
82112, 1412, 1889, 986
82120, 1412, 1889, 986
82128, 1412, 1890, 986
82136, 1412, 1890, 986
82144, 1412, 1890, 986
82152, 1412, 1890, 986
82160, 1412, 1890, 986
82168, 1412, 1890, 986
82176, 1412, 1890, 986
82184, 1413, 1891, 986
82192, 1413, 1891, 986
82200, 1413, 1891, 986
82208, 1413, 1891, 986
82216, 1413, 1891, 986
82224, 1413, 1891, 986
82232, 1413, 1894, 986
82240, 1414, 1894, 986
82248, 1414, 1894, 986
82256, 1414, 1894, 986
82264, 1414, 1894, 986
82272, 1414, 1894, 986
82280, 1414, 1894, 986
82288, 1414, 1894, 986
82296, 1414, 1894, 987
82304, 1414, 1894, 987
82312, 1414, 1894, 988
82320, 1414, 1894, 988
82328, 1415, 1894, 988
82336, 1415, 1894, 988
82344, 1415, 1894, 988
82352, 1415, 1894, 988
82360, 1415, 1894, 988
82368, 1415, 1894, 988
82376, 1415, 1896, 988
82384, 1415, 1896, 988
82392, 1415, 1896, 988
82400, 1416, 1896, 988
82408, 1416, 1896, 988
82416, 1416, 1896, 988
82424, 1416, 1896, 988
82432, 1416, 1896, 989
82440, 1416, 1896, 989
82448, 1416, 1896, 989
82456, 1416, 1898, 989
82464, 1416, 1898, 989
82472, 1416, 1898, 989
82480, 1417, 1898, 989
82488, 1417, 1898, 989
82496, 1417, 1898, 989
82504, 1417, 1898, 989
82512, 1417, 1898, 989
82520, 1417, 1898, 989
82528, 1417, 1898, 989
82536, 1417, 1898, 989
82544, 1417, 1898, 989
82552, 1417, 1898, 989
82560, 1417, 1898, 989
82568, 1417, 1898, 989
82576, 1417, 1898, 989
82584, 1417, 1898, 989
82592, 1417, 1898, 989
82600, 1418, 1898, 989
82608, 1418, 1898, 989
82616, 1418, 1900, 989
82624, 1418, 1900, 989
82632, 1418, 1900, 989
82640, 1418, 1900, 989
82648, 1418, 1900, 990
82656, 1418, 1900, 990
82664, 1418, 1900, 990
82672, 1418, 1900, 990
82680, 1418, 1900, 990
82688, 1418, 1900, 990
82696, 1419, 1900, 990
82704, 1419, 1900, 990
82712, 1419, 1902, 990
82720, 1419, 1902, 990
82728, 1419, 1902, 990
82736, 1420, 1902, 990
82744, 1420, 1902, 990
82752, 1420, 1902, 990
82760, 1420, 1902, 990
82768, 1420, 1902, 990
82776, 1420, 1902, 990
82784, 1420, 1902, 990
82792, 1420, 1902, 990
82800, 1420, 1902, 990
82808, 1420, 1902, 990
82816, 1420, 1902, 990
82824, 1420, 1902, 990
82832, 1420, 1902, 990
82840, 1420, 1902, 990
82848, 1420, 1904, 991
82856, 1420, 1904, 991
82864, 1420, 1904, 991
82872, 1421, 1904, 991
82880, 1421, 1904, 991
82888, 1421, 1904, 991
82896, 1421, 1904, 991
82904, 1421, 1904, 991
82912, 1421, 1904, 991
82920, 1421, 1904, 992
82928, 1421, 1904, 992
82936, 1421, 1904, 992
82944, 1421, 1904, 992
82952, 1421, 1904, 992
82960, 1421, 1904, 992
82968, 1421, 1906, 992
82976, 1421, 1906, 992
82984, 1421, 1906, 992
82992, 1421, 1906, 992
83000, 1422, 1906, 992
83008, 1422, 1906, 992
83016, 1422, 1906, 992
83024, 1422, 1906, 992
83032, 1422, 1906, 992
83040, 1423, 1906, 992
83048, 1423, 1906, 992
83056, 1423, 1906, 992
83064, 1423, 1906, 992
83072, 1423, 1906, 993
83080, 1423, 1906, 993
83088, 1423, 1906, 993
83096, 1423, 1906, 993
83104, 1424, 1906, 993
83112, 1424, 1906, 994
83120, 1424, 1906, 994
83128, 1424, 1906, 994
83136, 1424, 1906, 994
83144, 1424, 1906, 994
83152, 1424, 1908, 994
83160, 1424, 1908, 994
83168, 1424, 1908, 994
83176, 1424, 1908, 994
83184, 1424, 1908, 994
83192, 1424, 1908, 994
83200, 1424, 1908, 994
83208, 1424, 1908, 994
83216, 1425, 1908, 994
83224, 1425, 1908, 994
83232, 1425, 1908, 994
83240, 1425, 1908, 994
83248, 1425, 1910, 994
83256, 1425, 1910, 994
83264, 1426, 1910, 995
83272, 1426, 1910, 995
83280, 1426, 1910, 995
83288, 1426, 1910, 995
83296, 1426, 1910, 995
83304, 1426, 1910, 995
83312, 1426, 1910, 995
83320, 1427, 1912, 995
83328, 1427, 1912, 995
83336, 1427, 1912, 995
83344, 1427, 1912, 995
83352, 1427, 1912, 995
83360, 1427, 1912, 995
83368, 1427, 1912, 995
83376, 1427, 1912, 995
83384, 1427, 1912, 995
83392, 1427, 1912, 995
83400, 1428, 1914, 995
83408, 1428, 1914, 996
83416, 1428, 1914, 996
83424, 1428, 1914, 996
83432, 1428, 1914, 996
83440, 1428, 1914, 996
83448, 1428, 1914, 996
83456, 1428, 1914, 996
83464, 1429, 1914, 996
83472, 1429, 1914, 996
83480, 1429, 1916, 996
83488, 1429, 1916, 996
83496, 1429, 1916, 997
83504, 1429, 1916, 997
83512, 1429, 1916, 997
83520, 1430, 1916, 997
83528, 1430, 1916, 997
83536, 1430, 1916, 997
83544, 1430, 1916, 997
83552, 1430, 1916, 997
83560, 1430, 1916, 997
83568, 1430, 1916, 997
83576, 1430, 1916, 997
83584, 1430, 1918, 997
83592, 1430, 1918, 997
83600, 1431, 1918, 997
83608, 1431, 1918, 997
83616, 1431, 1918, 997
83624, 1431, 1918, 997
83632, 1431, 1918, 997
83640, 1431, 1918, 997
83648, 1431, 1918, 997
83656, 1431, 1918, 998
83664, 1431, 1918, 998
83672, 1432, 1920, 998
83680, 1432, 1920, 998
83688, 1432, 1920, 998
83696, 1432, 1920, 998
83704, 1432, 1920, 998
83712, 1432, 1920, 998
83720, 1432, 1920, 998
83728, 1432, 1920, 998
83736, 1432, 1922, 998
83744, 1432, 1922, 998
83752, 1433, 1922, 998
83760, 1433, 1922, 998
83768, 1433, 1922, 998
83776, 1433, 1922, 998
83784, 1433, 1922, 998
83792, 1433, 1922, 998
83800, 1433, 1922, 998
83808, 1433, 1924, 998
83816, 1434, 1924, 998
83824, 1434, 1924, 998
83832, 1434, 1924, 998
83840, 1434, 1924, 998
83848, 1434, 1924, 998
83856, 1434, 1924, 998
83864, 1434, 1924, 998
83872, 1434, 1924, 998
83880, 1434, 1924, 998
83888, 1434, 1924, 998
83896, 1435, 1924, 998
83904, 1435, 1926, 998
83912, 1435, 1926, 998
83920, 1435, 1926, 998
83928, 1435, 1926, 999
83936, 1435, 1926, 999
83944, 1435, 1926, 999
83952, 1435, 1926, 999
83960, 1435, 1926, 999
83968, 1436, 1928, 999
83976, 1436, 1928, 999
83984, 1436, 1928, 999
83992, 1436, 1928, 999
84000, 1436, 1928, 999
84008, 1436, 1928, 999
84016, 1436, 1928, 999
84024, 1436, 1928, 999
84032, 1437, 1930, 999
84040, 1437, 1930, 999
84048, 1437, 1930, 999
84056, 1437, 1930, 999
84064, 1437, 1930, 999
84072, 1437, 1930, 999
84080, 1437, 1931, 999
84088, 1437, 1931, 1000
84096, 1437, 1931, 1000
84104, 1437, 1932, 1000
84112, 1438, 1932, 1000
84120, 1438, 1932, 1000
84128, 1438, 1932, 1000
84136, 1438, 1932, 1000
84144, 1438, 1932, 1000
84152, 1438, 1932, 1000
84160, 1438, 1932, 1000
84168, 1438, 1933, 1000
84176, 1439, 1933, 1000
84184, 1439, 1933, 1000
84192, 1439, 1933, 1000
84200, 1439, 1934, 1000
84208, 1439, 1934, 1000
84216, 1439, 1934, 1000
84224, 1439, 1934, 1000
84232, 1439, 1935, 1000
84240, 1440, 1935, 1000
84248, 1440, 1935, 1000
84256, 1440, 1935, 1000
84264, 1440, 1935, 1000
84272, 1440, 1935, 1001
84280, 1440, 1935, 1001
84288, 1440, 1935, 1001
84296, 1440, 1936, 1001
84304, 1441, 1936, 1001
84312, 1441, 1936, 1001
84320, 1441, 1936, 1001
84328, 1441, 1936, 1001
84336, 1441, 1936, 1001
84344, 1441, 1936, 1001
84352, 1441, 1937, 1001
84360, 1441, 1937, 1001
84368, 1441, 1937, 1001
84376, 1441, 1937, 1001
84384, 1441, 1937, 1001
84392, 1441, 1937, 1001
84400, 1442, 1937, 1001
84408, 1442, 1937, 1001
84416, 1442, 1938, 1002
84424, 1442, 1938, 1002
84432, 1443, 1938, 1002
84440, 1443, 1938, 1002
84448, 1443, 1938, 1002
84456, 1443, 1938, 1002
84464, 1443, 1938, 1002
84472, 1443, 1938, 1002
84480, 1443, 1938, 1002
84488, 1443, 1939, 1002
84496, 1443, 1939, 1002
84504, 1443, 1939, 1002
84512, 1443, 1939, 1002
84520, 1443, 1939, 1002
84528, 1443, 1940, 1002
84536, 1443, 1940, 1002
84544, 1443, 1940, 1002
84552, 1444, 1940, 1003
84560, 1444, 1941, 1003
84568, 1444, 1941, 1003
84576, 1444, 1941, 1003
84584, 1444, 1941, 1003
84592, 1444, 1941, 1003
84600, 1444, 1941, 1003
84608, 1444, 1941, 1003
84616, 1445, 1941, 1003
84624, 1445, 1942, 1003
84632, 1445, 1942, 1003
84640, 1445, 1942, 1003
84648, 1445, 1942, 1003
84656, 1445, 1942, 1003
84664, 1445, 1942, 1003
84672, 1445, 1943, 1004
84680, 1445, 1943, 1004
84688, 1445, 1943, 1004
84696, 1446, 1943, 1004
84704, 1446, 1943, 1004
84712, 1446, 1943, 1004
84720, 1446, 1943, 1004
84728, 1446, 1944, 1004
84736, 1446, 1944, 1004
84744, 1446, 1944, 1005
84752, 1446, 1944, 1005
84760, 1447, 1944, 1005
84768, 1447, 1944, 1005
84776, 1447, 1945, 1005
84784, 1447, 1945, 1005
84792, 1447, 1946, 1005
84800, 1447, 1946, 1005
84808, 1447, 1946, 1005
84816, 1447, 1946, 1005
84824, 1447, 1946, 1005
84832, 1447, 1946, 1005
84840, 1447, 1946, 1005
84848, 1447, 1946, 1005
84856, 1447, 1947, 1005
84864, 1447, 1947, 1005
84872, 1447, 1947, 1005
84880, 1448, 1947, 1005
84888, 1448, 1947, 1006
84896, 1448, 1947, 1006
84904, 1448, 1947, 1006
84912, 1448, 1948, 1006
84920, 1448, 1948, 1006
84928, 1448, 1948, 1006
84936, 1448, 1948, 1006
84944, 1448, 1948, 1006
84952, 1449, 1949, 1006
84960, 1449, 1949, 1006
84968, 1449, 1949, 1006
84976, 1449, 1949, 1006
84984, 1449, 1949, 1006
84992, 1449, 1949, 1006
85000, 1449, 1950, 1006
85008, 1449, 1950, 1006
85016, 1449, 1950, 1006
85024, 1449, 1950, 1006
85032, 1450, 1950, 1006
85040, 1450, 1951, 1006
85048, 1450, 1951, 1006
85056, 1450, 1951, 1006
85064, 1450, 1951, 1006
85072, 1450, 1951, 1008
85080, 1450, 1951, 1008
85088, 1450, 1951, 1008
85096, 1450, 1951, 1008
85104, 1450, 1951, 1008
85112, 1450, 1951, 1008
85120, 1451, 1951, 1008
85128, 1451, 1951, 1008
85136, 1451, 1951, 1008
85144, 1451, 1952, 1008
85152, 1451, 1952, 1008
85160, 1451, 1952, 1008
85168, 1451, 1952, 1008
85176, 1451, 1952, 1008
85184, 1451, 1952, 1008
85192, 1451, 1952, 1008
85200, 1451, 1952, 1008
85208, 1451, 1952, 1008
85216, 1451, 1952, 1008
85224, 1451, 1952, 1008
85232, 1451, 1952, 1008
85240, 1452, 1952, 1008
85248, 1452, 1952, 1008
85256, 1452, 1952, 1008
85264, 1452, 1952, 1009
85272, 1452, 1952, 1009
85280, 1452, 1953, 1009
85288, 1452, 1953, 1009
85296, 1453, 1953, 1009
85304, 1453, 1953, 1009
85312, 1453, 1954, 1009
85320, 1453, 1954, 1009
85328, 1453, 1954, 1009
85336, 1453, 1954, 1009
85344, 1453, 1954, 1010
85352, 1453, 1954, 1010
85360, 1453, 1954, 1010
85368, 1454, 1954, 1010
85376, 1454, 1954, 1010
85384, 1454, 1954, 1010
85392, 1454, 1955, 1010
85400, 1454, 1955, 1010
85408, 1454, 1955, 1010
85416, 1454, 1955, 1010
85424, 1454, 1955, 1010
85432, 1454, 1956, 1010
85440, 1455, 1956, 1010
85448, 1455, 1956, 1010
85456, 1455, 1956, 1010
85464, 1455, 1956, 1010
85472, 1455, 1956, 1010
85480, 1455, 1957, 1010
85488, 1455, 1957, 1010
85496, 1455, 1957, 1010
85504, 1455, 1957, 1010
85512, 1455, 1957, 1010
85520, 1455, 1957, 1010
85528, 1455, 1957, 1010
85536, 1455, 1957, 1010
85544, 1456, 1958, 1011
85552, 1456, 1958, 1011
85560, 1456, 1958, 1011
85568, 1456, 1958, 1011
85576, 1456, 1958, 1011
85584, 1456, 1958, 1011
85592, 1456, 1959, 1011
85600, 1456, 1959, 1011
85608, 1457, 1959, 1011
85616, 1457, 1959, 1011
85624, 1457, 1959, 1011
85632, 1457, 1959, 1011
85640, 1457, 1959, 1011
85648, 1457, 1960, 1011
85656, 1457, 1960, 1011
85664, 1457, 1960, 1011
85672, 1457, 1960, 1011
85680, 1457, 1960, 1012
85688, 1457, 1961, 1012
85696, 1457, 1961, 1012
85704, 1457, 1961, 1012
85712, 1457, 1962, 1012
85720, 1458, 1962, 1012
85728, 1458, 1962, 1012
85736, 1458, 1962, 1012
85744, 1458, 1962, 1012
85752, 1458, 1963, 1012
85760, 1458, 1963, 1012
85768, 1458, 1963, 1012
85776, 1458, 1963, 1012
85784, 1459, 1963, 1013
85792, 1459, 1963, 1013
85800, 1459, 1963, 1013
85808, 1459, 1963, 1013
85816, 1459, 1964, 1013
85824, 1459, 1964, 1013
85832, 1459, 1964, 1013
85840, 1460, 1964, 1013
85848, 1460, 1964, 1013
85856, 1460, 1964, 1013
85864, 1460, 1964, 1013
85872, 1460, 1965, 1013
85880, 1460, 1965, 1013
85888, 1460, 1965, 1013
85896, 1460, 1965, 1013
85904, 1460, 1965, 1013
85912, 1460, 1965, 1013
85920, 1460, 1965, 1013
85928, 1460, 1965, 1013
85936, 1460, 1965, 1013
85944, 1460, 1966, 1014
85952, 1460, 1966, 1014
85960, 1460, 1966, 1014
85968, 1461, 1967, 1014
85976, 1461, 1967, 1014
85984, 1461, 1967, 1014
85992, 1461, 1967, 1014
86000, 1461, 1967, 1014
86008, 1461, 1967, 1014
86016, 1461, 1967, 1014
86024, 1461, 1967, 1015
86032, 1461, 1967, 1015
86040, 1461, 1967, 1015
86048, 1462, 1967, 1015
86056, 1462, 1967, 1015
86064, 1462, 1967, 1015
86072, 1462, 1967, 1015
86080, 1462, 1967, 1015
86088, 1462, 1967, 1015
86096, 1462, 1967, 1015
86104, 1462, 1967, 1015
86112, 1462, 1967, 1015
86120, 1462, 1967, 1015
86128, 1462, 1967, 1015
86136, 1462, 1967, 1015
86144, 1462, 1967, 1015
86152, 1462, 1967, 1015
86160, 1462, 1967, 1016
86168, 1462, 1967, 1016
86176, 1463, 1967, 1016
86184, 1463, 1967, 1016
86192, 1463, 1967, 1016
86200, 1463, 1967, 1016
86208, 1463, 1967, 1016
86216, 1463, 1967, 1016
86224, 1463, 1967, 1016
86232, 1463, 1967, 1016
86240, 1463, 1967, 1016
86248, 1463, 1968, 1016
86256, 1463, 1968, 1016
86264, 1463, 1968, 1016
86272, 1463, 1968, 1016
86280, 1464, 1968, 1016
86288, 1464, 1969, 1016
86296, 1464, 1969, 1016
86304, 1464, 1969, 1016
86312, 1464, 1969, 1016
86320, 1464, 1969, 1016
86328, 1464, 1969, 1016
86336, 1465, 1969, 1016
86344, 1465, 1969, 1016
86352, 1465, 1970, 1016
86360, 1465, 1970, 1016
86368, 1465, 1970, 1016
86376, 1465, 1970, 1017
86384, 1465, 1970, 1017
86392, 1465, 1970, 1017
86400, 1466, 1971, 1017
86408, 1466, 1971, 1017
86416, 1466, 1971, 1017
86424, 1466, 1971, 1017
86432, 1466, 1971, 1017
86440, 1466, 1971, 1017
86448, 1466, 1971, 1017
86456, 1466, 1971, 1017
86464, 1466, 1972, 1017
86472, 1466, 1972, 1017
86480, 1466, 1972, 1017
86488, 1466, 1972, 1017
86496, 1466, 1972, 1017
86504, 1466, 1973, 1017
86512, 1466, 1973, 1017
